order_id,user_id,sku,quantity,price,total_amount,order_date,status
O20251000713,U20251000740,SKU15193,5,372.85,1864.25,2025-09-20,shipped
O20251000714,U20251000030,SKU38600,3,390.22,1170.66,2025-09-06,shipped
O20251000715,U20251000107,SKU30963,2,333.21,666.42,2025-10-06,paid
O20251000716,U20251000115,SKU29586,4,154.02,616.08,2025-08-03,shipped
O20251000717,U20251000102,SKU31783,4,316.76,1267.04,2025-10-03,shipped
O20251000718,U20251000231,SKU30427,4,493.02,1972.08,2025-08-23,paid
O20251000719,U20251000532,SKU19257,5,550.57,2752.85,2025-07-22,refunded
O20251000720,U20251000287,SKU10116,3,173.9,521.7,2025-09-30,shipped
O20251000721,U20251000550,SKU55387,1,488.49,488.49,2025-08-10,refunded
O20251000722,U20251000807,SKU40220,5,95.42,477.1,2025-08-23,refunded
O20251000723,U20251000105,SKU78797,3,244.61,733.83,2025-08-20,shipped
O20251000724,U20251000904,SKU59849,4,224.94,899.76,2025-10-04,shipped
O20251000725,U20251000116,SKU69027,5,67.97,339.85,2025-09-20,shipped
O20251000726,U20251000384,SKU80551,5,286.22,1431.1,2025-09-15,shipped
O20251000727,U20251000429,SKU41711,4,83.81,335.24,2025-07-22,refunded
O20251000728,U20251000150,SKU86427,4,366.96,1467.84,2025-08-10,paid
O20251000729,U20251000664,SKU54437,3,542.82,1628.46,2025-09-09,paid
O20251000730,U20251000839,SKU93152,3,457.2,1371.6,2025-08-13,paid
O20251000731,U20251000268,SKU35323,4,344.66,1378.64,2025-08-17,shipped
O20251000732,U20251000836,SKU55913,2,430.19,860.38,2025-08-21,paid
O20251000733,U20251000615,SKU21260,2,404.33,808.66,2025-09-16,shipped
O20251000734,U20251000042,SKU93380,2,262.98,525.96,2025-08-13,refunded
O20251000735,U20251000344,SKU94359,2,467.08,934.16,2025-10-06,refunded
O20251000736,U20251000146,SKU72143,1,144.45,144.45,2025-07-25,paid
O20251000737,U20251000981,SKU95626,5,278.77,1393.85,2025-07-22,refunded
O20251000738,U20251000449,SKU86202,2,210.09,420.18,2025-08-20,paid
O20251000739,U20251000831,SKU27466,4,492.79,1971.16,2025-09-16,refunded
O20251000740,U20251000073,SKU34700,2,205.24,410.48,2025-07-19,shipped
O20251000741,U20251000835,SKU72420,5,180.24,901.2,2025-09-17,shipped
O20251000742,U20251000533,SKU90717,1,272.38,272.38,2025-07-17,shipped
O20251000743,U20251000377,SKU35450,1,219.08,219.08,2025-09-04,paid
O20251000744,U20251000388,SKU74542,2,156.64,313.28,2025-08-19,paid
O20251000745,U20251000154,SKU29290,4,534.41,2137.64,2025-08-14,paid
O20251000746,U20251000795,SKU54067,4,488.69,1954.76,2025-10-04,refunded
O20251000747,U20251000103,SKU40849,1,273.21,273.21,2025-08-19,paid
O20251000748,U20251000660,SKU78797,3,244.61,733.83,2025-10-02,shipped
O20251000749,U20251000798,SKU82521,3,333.17,999.51,2025-08-15,refunded
O20251000750,U20251000982,SKU26655,4,671.7,2686.8,2025-09-25,refunded
O20251000751,U20251000784,SKU58839,5,628.44,3142.2,2025-08-23,refunded
O20251000752,U20251000125,SKU13529,2,232.56,465.12,2025-09-01,shipped
O20251000753,U20251000160,SKU72482,5,479.5,2397.5,2025-10-05,paid
O20251000754,U20251000071,SKU86202,2,210.09,420.18,2025-08-12,refunded
O20251000755,U20251000189,SKU75626,3,265.4,796.2,2025-09-03,shipped
O20251000756,U20251000547,SKU99880,4,224.82,899.28,2025-07-23,refunded
O20251000757,U20251000077,SKU66328,2,381.06,762.12,2025-08-22,shipped
O20251000758,U20251000102,SKU74651,4,271.39,1085.56,2025-07-17,refunded
O20251000759,U20251000630,SKU40385,5,574.08,2870.4,2025-07-22,refunded
O20251000760,U20251000552,SKU98829,4,183.54,734.16,2025-09-04,shipped
O20251000761,U20251000473,SKU70427,2,145.73,291.46,2025-09-25,paid
O20251000762,U20251000859,SKU55293,1,612.7,612.7,2025-08-11,shipped
O20251000763,U20251000813,SKU11236,1,270.31,270.31,2025-09-14,refunded
O20251000764,U20251000342,SKU63856,4,170.03,680.12,2025-07-27,paid
O20251000765,U20251000980,SKU68364,2,284.7,569.4,2025-08-02,refunded
O20251000766,U20251000383,SKU56475,5,243.21,1216.05,2025-08-18,refunded
O20251000767,U20251000756,SKU87193,4,290.31,1161.24,2025-07-18,shipped
O20251000768,U20251000851,SKU82312,2,221.74,443.48,2025-09-26,shipped
O20251000769,U20251000330,SKU81173,1,367.17,367.17,2025-10-04,refunded
O20251000770,U20251000470,SKU83389,3,429.44,1288.32,2025-09-07,paid
O20251000771,U20251000980,SKU21259,4,495.8,1983.2,2025-07-19,paid
O20251000772,U20251000757,SKU43138,3,226.96,680.88,2025-08-14,shipped
O20251000773,U20251000391,SKU17951,5,373.09,1865.45,2025-09-13,refunded
O20251000774,U20251000641,SKU81755,4,400.92,1603.68,2025-09-01,shipped
O20251000775,U20251000547,SKU48707,3,225.14,675.42,2025-07-16,shipped
O20251000776,U20251000280,SKU31783,4,316.76,1267.04,2025-10-08,refunded
O20251000777,U20251000225,SKU23213,5,428.08,2140.4,2025-08-08,shipped
O20251000778,U20251000440,SKU17372,2,388.61,777.22,2025-08-17,paid
O20251000779,U20251000833,SKU22873,1,183.16,183.16,2025-10-05,shipped
O20251000780,U20251000685,SKU24722,1,607.4,607.4,2025-10-02,paid
O20251000781,U20251000477,SKU21581,3,348.2,1044.6,2025-09-23,shipped
O20251000782,U20251000072,SKU33927,4,290.42,1161.68,2025-09-21,refunded
O20251000783,U20251000451,SKU60216,3,203.02,609.06,2025-09-13,refunded
O20251000784,U20251000594,SKU24641,3,564.12,1692.36,2025-08-14,refunded
O20251000785,U20251000886,SKU80653,5,407.3,2036.5,2025-08-30,shipped
O20251000786,U20251000507,SKU32957,5,195.76,978.8,2025-09-25,shipped
O20251000787,U20251000487,SKU68919,3,379.61,1138.83,2025-07-20,paid
O20251000788,U20251000916,SKU91267,4,132.11,528.44,2025-07-28,shipped
O20251000789,U20251000287,SKU91495,3,287.82,863.46,2025-08-13,paid
O20251000790,U20251000367,SKU66458,2,444.35,888.7,2025-10-09,shipped
O20251000791,U20251000553,SKU82557,5,228.57,1142.85,2025-10-09,refunded
O20251000792,U20251000045,SKU89643,3,199.64,598.92,2025-09-30,shipped
O20251000793,U20251000965,SKU18642,2,318.71,637.42,2025-09-13,paid
O20251000794,U20251000313,SKU18811,5,398.09,1990.45,2025-09-15,refunded
O20251000795,U20251000751,SKU32084,2,177.39,354.78,2025-10-12,refunded
O20251000796,U20251000709,SKU78083,3,96.91,290.73,2025-09-08,paid
O20251000797,U20251000134,SKU26521,2,230.05,460.1,2025-07-27,refunded
O20251000798,U20251000447,SKU32164,5,557.66,2788.3,2025-08-10,paid
O20251000799,U20251000435,SKU81173,1,367.17,367.17,2025-07-28,shipped
O20251000800,U20251000812,SKU21244,3,433.06,1299.18,2025-08-07,refunded
O20251000801,U20251000268,SKU95860,5,246.88,1234.4,2025-10-02,refunded
O20251000802,U20251000753,SKU90717,5,272.38,1361.9,2025-08-22,refunded
O20251000803,U20251000406,SKU35733,2,331.57,663.14,2025-09-21,paid
O20251000804,U20251000649,SKU30983,2,551.65,1103.3,2025-08-04,shipped
O20251000805,U20251000991,SKU98742,2,337.9,675.8,2025-10-11,paid
O20251000806,U20251000960,SKU67613,2,196.22,392.44,2025-09-22,shipped
O20251000807,U20251000472,SKU39678,5,325.38,1626.9,2025-08-17,paid
O20251000808,U20251000341,SKU77226,2,557.09,1114.18,2025-09-24,shipped
O20251000809,U20251000831,SKU70163,2,227.86,455.72,2025-09-07,paid
O20251000810,U20251000013,SKU86039,5,372.62,1863.1,2025-09-08,paid
O20251000811,U20251000372,SKU14736,2,230.48,460.96,2025-10-10,refunded
O20251000812,U20251000453,SKU63616,2,603.35,1206.7,2025-08-26,refunded
O20251000813,U20251000430,SKU54185,2,431.93,863.86,2025-09-07,shipped
O20251000814,U20251000238,SKU65239,1,476.78,476.78,2025-09-07,paid
O20251000815,U20251000807,SKU70427,4,145.73,582.92,2025-09-27,refunded
O20251000816,U20251000527,SKU34405,2,586.73,1173.46,2025-10-05,refunded
O20251000817,U20251000660,SKU81755,4,400.92,1603.68,2025-08-16,paid
O20251000818,U20251000136,SKU36249,4,440.94,1763.76,2025-10-11,paid
O20251000819,U20251000649,SKU30493,3,339.03,1017.09,2025-08-11,refunded
O20251000820,U20251000737,SKU80662,1,211.81,211.81,2025-09-02,refunded
O20251000821,U20251000310,SKU27878,1,531.79,531.79,2025-07-30,shipped
O20251000822,U20251000990,SKU82312,1,221.74,221.74,2025-07-16,refunded
O20251000823,U20251000046,SKU69559,3,441.55,1324.65,2025-07-19,shipped
O20251000824,U20251000176,SKU95222,3,528.32,1584.96,2025-09-06,refunded
O20251000825,U20251000968,SKU83210,5,432.11,2160.55,2025-08-12,paid
O20251000826,U20251000961,SKU59935,1,202.93,202.93,2025-08-13,shipped
O20251000827,U20251000152,SKU78289,3,628.69,1886.07,2025-10-04,refunded
O20251000828,U20251000495,SKU56764,4,373.93,1495.72,2025-08-31,shipped
O20251000829,U20251000140,SKU34020,5,442.27,2211.35,2025-07-23,refunded
O20251000830,U20251000837,SKU34288,3,674.99,2024.97,2025-09-16,paid
O20251000831,U20251000203,SKU47715,5,663.5,3317.5,2025-09-21,paid
O20251000832,U20251000795,SKU75312,4,586.69,2346.76,2025-07-26,shipped
O20251000833,U20251000120,SKU24585,5,381.99,1909.95,2025-09-12,shipped
O20251000834,U20251000036,SKU25057,4,223.6,894.4,2025-09-04,refunded
O20251000835,U20251000758,SKU72220,2,580.52,1161.04,2025-08-08,paid
O20251000836,U20251000454,SKU75319,5,424.02,2120.1,2025-09-20,shipped
O20251000837,U20251000206,SKU36903,5,125.61,628.05,2025-08-11,paid
O20251000838,U20251000247,SKU39874,3,467.93,1403.79,2025-08-24,refunded
O20251000839,U20251000193,SKU72508,1,436.53,436.53,2025-10-12,paid
O20251000840,U20251000295,SKU45677,1,509.97,509.97,2025-08-01,refunded
O20251000841,U20251000347,SKU25447,5,191.44,957.2,2025-08-24,paid
O20251000842,U20251000806,SKU17951,2,373.09,746.18,2025-09-14,refunded
O20251000843,U20251000647,SKU26655,1,671.7,671.7,2025-10-05,refunded
O20251000844,U20251000172,SKU18811,4,398.09,1592.36,2025-10-07,paid
O20251000845,U20251000430,SKU88133,5,535.95,2679.75,2025-07-23,refunded
O20251000846,U20251000588,SKU96468,4,607.65,2430.6,2025-08-22,paid
O20251000847,U20251000825,SKU90758,5,272.29,1361.45,2025-07-18,shipped
O20251000848,U20251000488,SKU18829,3,591.85,1775.55,2025-08-06,paid
O20251000849,U20251000523,SKU16463,1,456.48,456.48,2025-09-05,shipped
O20251000850,U20251000909,SKU56717,5,181.55,907.75,2025-09-10,shipped
O20251000851,U20251000741,SKU32084,3,177.39,532.17,2025-08-08,refunded
O20251000852,U20251000444,SKU11359,3,142.66,427.98,2025-09-20,refunded
O20251000853,U20251000289,SKU12125,4,175.65,702.6,2025-08-14,paid
O20251000854,U20251000167,SKU75135,4,128.75,515.0,2025-08-31,refunded
O20251000855,U20251000834,SKU97509,2,414.66,829.32,2025-10-04,refunded
O20251000856,U20251000965,SKU68283,4,339.28,1357.12,2025-08-10,refunded
O20251000857,U20251000872,SKU13621,2,475.44,950.88,2025-08-14,paid
O20251000858,U20251000265,SKU46733,4,436.16,1744.64,2025-10-05,shipped
O20251000859,U20251000974,SKU16214,2,186.84,373.68,2025-09-07,refunded
O20251000860,U20251000507,SKU19109,4,463.83,1855.32,2025-08-12,refunded
O20251000861,U20251000125,SKU87028,1,369.74,369.74,2025-09-26,refunded
O20251000862,U20251000427,SKU92038,2,184.37,368.74,2025-10-09,refunded
O20251000863,U20251000611,SKU12026,4,190.39,761.56,2025-10-07,paid
O20251000864,U20251000799,SKU57844,4,327.56,1310.24,2025-08-07,refunded
O20251000865,U20251000576,SKU29544,3,250.84,752.52,2025-08-30,paid
O20251000866,U20251000380,SKU40220,5,95.42,477.1,2025-10-13,refunded
O20251000867,U20251000996,SKU73519,5,661.48,3307.4,2025-10-01,refunded
O20251000868,U20251000725,SKU81654,3,473.35,1420.05,2025-08-19,shipped
O20251000869,U20251000076,SKU98461,5,176.64,883.2,2025-08-03,paid
O20251000870,U20251000356,SKU81763,1,161.81,161.81,2025-09-15,refunded
O20251000871,U20251000778,SKU75692,4,444.18,1776.72,2025-08-10,shipped
O20251000872,U20251000734,SKU87913,3,592.15,1776.45,2025-08-17,shipped
O20251000873,U20251000064,SKU81499,1,361.13,361.13,2025-07-27,paid
O20251000874,U20251000459,SKU47735,4,326.88,1307.52,2025-08-08,refunded
O20251000875,U20251000549,SKU22340,5,343.52,1717.6,2025-09-13,shipped
O20251000876,U20251000587,SKU86048,4,376.11,1504.44,2025-09-15,refunded
O20251000877,U20251000546,SKU89810,2,529.67,1059.34,2025-07-16,refunded
O20251000878,U20251000016,SKU90484,1,499.0,499.0,2025-08-25,refunded
O20251000879,U20251000762,SKU72883,1,398.31,398.31,2025-09-16,paid
O20251000880,U20251000824,SKU76752,1,240.37,240.37,2025-08-24,shipped
O20251000881,U20251000187,SKU89643,5,199.64,998.2,2025-09-16,paid
O20251000882,U20251000685,SKU36872,3,507.62,1522.86,2025-10-09,paid
O20251000883,U20251000725,SKU95473,1,382.93,382.93,2025-08-29,paid
O20251000884,U20251000837,SKU66059,2,307.81,615.62,2025-09-25,shipped
O20251000885,U20251000503,SKU34288,3,674.99,2024.97,2025-08-07,shipped
O20251000886,U20251000979,SKU18690,5,521.35,2606.75,2025-09-16,refunded
O20251000887,U20251000447,SKU18829,1,591.85,591.85,2025-10-09,paid
O20251000888,U20251000418,SKU37870,5,146.63,733.15,2025-10-10,paid
O20251000889,U20251000595,SKU58862,2,298.11,596.22,2025-09-07,refunded
O20251000890,U20251000561,SKU14925,5,181.76,908.8,2025-09-06,paid
O20251000891,U20251000660,SKU15606,3,229.41,688.23,2025-08-21,refunded
O20251000892,U20251000196,SKU90528,2,462.45,924.9,2025-10-06,refunded
O20251000893,U20251000660,SKU14281,4,506.66,2026.64,2025-07-30,refunded
O20251000894,U20251000209,SKU85179,2,415.96,831.92,2025-08-14,refunded
O20251000895,U20251000694,SKU66694,1,373.62,373.62,2025-08-30,paid
O20251000896,U20251000568,SKU28662,3,502.16,1506.48,2025-07-24,refunded
O20251000897,U20251000422,SKU26846,1,117.41,117.41,2025-09-12,shipped
O20251000898,U20251000843,SKU16055,1,274.2,274.2,2025-08-15,paid
O20251000899,U20251000809,SKU26080,5,239.31,1196.55,2025-10-08,shipped
O20251000900,U20251000713,SKU83210,4,432.11,1728.44,2025-09-28,shipped
O20251000901,U20251000100,SKU58100,3,230.68,692.04,2025-07-22,refunded
O20251000902,U20251000246,SKU17304,3,314.49,943.47,2025-09-11,shipped
O20251000903,U20251000122,SKU38116,2,296.83,593.66,2025-09-19,refunded
O20251000904,U20251000849,SKU93152,1,457.2,457.2,2025-09-15,paid
O20251000905,U20251000639,SKU86202,4,210.09,840.36,2025-08-27,refunded
O20251000906,U20251000132,SKU94998,1,492.4,492.4,2025-08-06,shipped
O20251000907,U20251000487,SKU52923,4,448.73,1794.92,2025-10-13,shipped
O20251000908,U20251000729,SKU70292,3,207.62,622.86,2025-09-15,shipped
O20251000909,U20251000410,SKU23094,1,487.62,487.62,2025-10-13,paid
O20251000910,U20251000606,SKU98461,2,176.64,353.28,2025-08-30,paid
O20251000911,U20251000618,SKU54437,3,542.82,1628.46,2025-08-10,paid
O20251000912,U20251000666,SKU33018,5,202.81,1014.05,2025-09-11,shipped
O20251000913,U20251000202,SKU39501,5,411.77,2058.85,2025-08-21,shipped
O20251000914,U20251000721,SKU90717,5,272.38,1361.9,2025-08-06,refunded
O20251000915,U20251000563,SKU72508,2,436.53,873.06,2025-07-31,refunded
O20251000916,U20251000189,SKU70183,2,227.49,454.98,2025-08-09,refunded
O20251000917,U20251000286,SKU44688,2,570.57,1141.14,2025-09-25,refunded
O20251000918,U20251000358,SKU12026,3,190.39,571.17,2025-10-04,refunded
O20251000919,U20251000486,SKU78030,3,346.41,1039.23,2025-10-07,paid
O20251000920,U20251000639,SKU94923,3,195.65,586.95,2025-10-05,paid
O20251000921,U20251000271,SKU72482,4,496.41,1985.64,2025-09-22,refunded
O20251000922,U20251000217,SKU25300,3,482.14,1446.42,2025-09-10,refunded
O20251000923,U20251000693,SKU42432,1,418.68,418.68,2025-10-12,shipped
O20251000924,U20251000183,SKU94359,1,467.08,467.08,2025-07-23,shipped
O20251000925,U20251000446,SKU22340,5,343.52,1717.6,2025-10-05,shipped
O20251000926,U20251000897,SKU21990,4,94.66,378.64,2025-08-20,refunded
O20251000927,U20251000687,SKU25410,4,276.96,1107.84,2025-08-26,shipped
O20251000928,U20251000427,SKU84516,4,122.52,490.08,2025-08-15,refunded
O20251000929,U20251000372,SKU84795,1,472.66,472.66,2025-09-04,refunded
O20251000930,U20251000967,SKU72143,3,144.45,433.35,2025-07-18,refunded
O20251000931,U20251000276,SKU61723,1,450.84,450.84,2025-08-27,shipped
O20251000932,U20251000512,SKU39763,1,507.59,507.59,2025-10-13,shipped
O20251000933,U20251000339,SKU60000,2,215.13,430.26,2025-10-07,refunded
O20251000934,U20251000302,SKU14563,4,337.58,1350.32,2025-09-10,paid
O20251000935,U20251000976,SKU63780,3,398.29,1194.87,2025-08-25,refunded
O20251000936,U20251000282,SKU86202,4,210.09,840.36,2025-09-13,refunded
O20251000937,U20251000928,SKU20483,2,273.28,546.56,2025-08-21,shipped
O20251000938,U20251000521,SKU26020,4,144.0,576.0,2025-09-18,paid
O20251000939,U20251000803,SKU34700,5,205.24,1026.2,2025-09-22,paid
O20251000940,U20251000649,SKU56475,4,259.53,1038.12,2025-09-01,refunded
O20251000941,U20251000041,SKU51941,3,529.92,1589.76,2025-09-02,shipped
O20251000942,U20251000331,SKU95776,1,262.53,262.53,2025-07-22,shipped
O20251000943,U20251000028,SKU53478,4,531.89,2127.56,2025-08-06,paid
O20251000944,U20251000317,SKU17792,5,280.61,1403.05,2025-07-25,refunded
O20251000945,U20251000412,SKU44937,5,408.32,2041.6,2025-08-01,refunded
O20251000946,U20251000889,SKU42901,4,291.58,1166.32,2025-09-17,paid
O20251000947,U20251000101,SKU60317,5,361.83,1809.15,2025-09-24,paid
O20251000948,U20251000277,SKU42901,4,291.58,1166.32,2025-09-09,paid
O20251000949,U20251000830,SKU31591,5,401.13,2005.65,2025-08-04,refunded
O20251000950,U20251000535,SKU24643,1,488.01,488.01,2025-09-20,refunded
O20251000951,U20251000274,SKU55913,2,430.19,860.38,2025-08-22,paid
O20251000952,U20251000908,SKU66501,4,453.64,1814.56,2025-09-30,refunded
O20251000953,U20251000323,SKU76203,4,525.91,2103.64,2025-08-24,shipped
O20251000954,U20251000624,SKU76312,3,319.73,959.19,2025-08-07,shipped
O20251000955,U20251000766,SKU22790,2,262.25,524.5,2025-09-17,paid
O20251000956,U20251000966,SKU26660,3,325.84,977.52,2025-09-29,shipped
O20251000957,U20251000893,SKU37117,2,621.7,1243.4,2025-08-29,paid
O20251000958,U20251000099,SKU63323,2,514.62,1029.24,2025-08-08,refunded
O20251000959,U20251000770,SKU81763,5,161.81,809.05,2025-07-30,refunded
O20251000960,U20251000239,SKU26174,1,532.27,532.27,2025-07-20,shipped
O20251000961,U20251000496,SKU40220,2,95.42,190.84,2025-10-05,shipped
O20251000962,U20251000409,SKU84560,4,250.75,1003.0,2025-09-10,paid
O20251000963,U20251000750,SKU98461,4,176.64,706.56,2025-09-20,paid
O20251000964,U20251000761,SKU67325,5,493.73,2468.65,2025-09-19,refunded
O20251000965,U20251000435,SKU22504,4,238.5,954.0,2025-09-02,shipped
O20251000966,U20251000245,SKU39511,1,378.21,378.21,2025-08-26,shipped
O20251000967,U20251000963,SKU81755,4,400.92,1603.68,2025-08-27,paid
O20251000968,U20251000072,SKU72904,4,452.73,1810.92,2025-08-10,refunded
O20251000969,U20251000116,SKU48707,4,225.14,900.56,2025-10-07,refunded
O20251000970,U20251000416,SKU28901,1,268.53,268.53,2025-07-20,shipped
O20251000971,U20251000709,SKU80189,1,654.58,654.58,2025-07-26,paid
O20251000972,U20251000702,SKU57069,1,428.46,428.46,2025-10-07,paid
O20251000973,U20251000339,SKU16055,2,274.2,548.4,2025-09-15,refunded
O20251000974,U20251000651,SKU55115,2,539.52,1079.04,2025-08-30,paid
O20251000975,U20251000427,SKU27419,2,233.25,466.5,2025-09-15,shipped
O20251000976,U20251000302,SKU69718,2,333.53,667.06,2025-07-18,paid
O20251000977,U20251000797,SKU75135,1,128.75,128.75,2025-08-27,shipped
O20251000978,U20251000642,SKU59198,5,115.6,578.0,2025-09-13,paid
O20251000979,U20251000959,SKU62856,4,366.36,1465.44,2025-08-23,shipped
O20251000980,U20251000991,SKU40989,4,396.82,1587.28,2025-07-24,shipped
O20251000981,U20251000249,SKU14625,5,333.5,1667.5,2025-09-12,paid
O20251000982,U20251000057,SKU76203,5,525.91,2629.55,2025-10-02,refunded
O20251000983,U20251000029,SKU55115,4,539.52,2158.08,2025-08-09,refunded
O20251000984,U20251000302,SKU37201,2,505.81,1011.62,2025-09-12,paid
O20251000985,U20251000058,SKU42106,2,87.46,174.92,2025-09-22,paid
O20251000986,U20251000686,SKU26174,5,532.27,2661.35,2025-08-13,refunded
O20251000987,U20251000772,SKU86202,1,210.09,210.09,2025-07-27,shipped
O20251000988,U20251000290,SKU71737,4,508.13,2032.52,2025-09-16,shipped
O20251000989,U20251000614,SKU33096,4,323.41,1293.64,2025-09-20,refunded
O20251000990,U20251000510,SKU19834,3,496.61,1489.83,2025-08-04,refunded
O20251000991,U20251000435,SKU75480,1,272.97,272.97,2025-08-02,shipped
O20251000992,U20251000141,SKU96800,3,638.99,1916.97,2025-08-21,shipped
O20251000993,U20251000163,SKU60289,1,183.57,183.57,2025-10-12,shipped
O20251000994,U20251000002,SKU68364,2,284.7,569.4,2025-08-07,refunded
O20251000995,U20251000977,SKU41711,1,83.81,83.81,2025-09-26,paid
O20251000996,U20251000082,SKU82862,1,486.51,486.51,2025-07-30,shipped
O20251000997,U20251000068,SKU83239,5,365.04,1825.2,2025-08-08,shipped
O20251000998,U20251000790,SKU52621,5,118.05,590.25,2025-09-14,shipped
O20251000999,U20251000725,SKU87421,3,533.51,1600.53,2025-08-22,shipped
O20251001000,U20251000745,SKU81975,5,162.81,814.05,2025-09-23,paid
O20251001001,U20251000837,SKU38075,4,434.13,1736.52,2025-09-15,refunded
O20251001002,U20251000726,SKU94523,2,510.76,1021.52,2025-10-06,shipped
O20251001003,U20251000998,SKU23080,5,344.19,1720.95,2025-09-02,refunded
O20251001004,U20251000334,SKU24641,2,564.12,1128.24,2025-09-06,refunded
O20251001005,U20251000275,SKU60317,2,361.83,723.66,2025-09-17,refunded
O20251001006,U20251000771,SKU26413,5,573.39,2866.95,2025-08-26,refunded
O20251001007,U20251000338,SKU57151,3,635.73,1907.19,2025-08-14,refunded
O20251001008,U20251000881,SKU86484,4,248.5,994.0,2025-08-06,refunded
O20251001009,U20251000262,SKU92152,2,418.25,836.5,2025-09-16,paid
O20251001010,U20251000033,SKU21618,4,325.89,1303.56,2025-08-01,shipped
O20251001011,U20251000911,SKU96089,2,222.1,444.2,2025-07-21,paid
O20251001012,U20251000187,SKU15897,3,424.53,1273.59,2025-09-30,paid
O20251001013,U20251000505,SKU85617,3,605.28,1815.84,2025-08-21,refunded
O20251001014,U20251000697,SKU50867,1,512.11,512.11,2025-10-03,refunded
O20251001015,U20251000065,SKU65590,2,212.08,424.16,2025-07-31,shipped
O20251001016,U20251000964,SKU31649,2,494.23,988.46,2025-09-02,paid
O20251001017,U20251000143,SKU65590,5,212.08,1060.4,2025-07-23,paid
O20251001018,U20251000112,SKU94998,1,492.4,492.4,2025-07-19,refunded
O20251001019,U20251000728,SKU87043,3,195.24,585.72,2025-08-07,shipped
O20251001020,U20251000100,SKU63365,5,657.58,3287.9,2025-07-20,paid
O20251001021,U20251000292,SKU31128,1,331.05,331.05,2025-10-10,shipped
O20251001022,U20251000481,SKU13334,4,175.94,703.76,2025-08-25,shipped
O20251001023,U20251000681,SKU78083,3,96.91,290.73,2025-10-03,refunded
O20251001024,U20251000014,SKU87028,2,369.74,739.48,2025-10-02,paid
O20251001025,U20251000213,SKU27247,5,410.58,2052.9,2025-08-15,shipped
O20251001026,U20251000648,SKU43379,3,227.42,682.26,2025-08-04,refunded
O20251001027,U20251000236,SKU60023,1,421.02,421.02,2025-10-11,refunded
O20251001028,U20251000954,SKU95396,4,465.03,1860.12,2025-10-10,refunded
O20251001029,U20251000109,SKU18221,4,383.41,1533.64,2025-08-31,paid
O20251001030,U20251000654,SKU71063,1,569.33,569.33,2025-08-01,paid
O20251001031,U20251000837,SKU63616,5,603.35,3016.75,2025-09-10,refunded
O20251001032,U20251000674,SKU59495,5,251.99,1259.95,2025-07-24,shipped
O20251001033,U20251000723,SKU27466,2,492.79,985.58,2025-09-21,paid
O20251001034,U20251000287,SKU35659,3,302.95,908.85,2025-08-30,paid
O20251001035,U20251000840,SKU34405,5,586.73,2933.65,2025-07-24,refunded
O20251001036,U20251000655,SKU48707,3,225.14,675.42,2025-09-18,shipped
O20251001037,U20251000069,SKU62359,2,189.85,379.7,2025-09-20,refunded
O20251001038,U20251000708,SKU39056,3,431.08,1293.24,2025-09-16,paid
O20251001039,U20251000913,SKU55387,5,488.49,2442.45,2025-08-12,paid
O20251001040,U20251000032,SKU44930,1,303.44,303.44,2025-09-10,shipped
O20251001041,U20251000794,SKU38895,5,285.99,1429.95,2025-09-13,paid
O20251001042,U20251000129,SKU93332,5,431.73,2158.65,2025-07-31,paid
O20251001043,U20251000361,SKU96719,4,519.51,2078.04,2025-09-03,paid
O20251001044,U20251000244,SKU41711,3,83.81,251.43,2025-08-19,paid
O20251001045,U20251000368,SKU55387,1,488.49,488.49,2025-07-29,refunded
O20251001046,U20251000589,SKU93004,3,523.43,1570.29,2025-07-18,refunded
O20251001047,U20251000298,SKU95626,2,278.77,557.54,2025-08-20,paid
O20251001048,U20251000600,SKU58296,5,470.62,2353.1,2025-09-10,refunded
O20251001049,U20251000420,SKU91083,3,434.26,1302.78,2025-09-09,paid
O20251001050,U20251000451,SKU74517,3,338.38,1015.14,2025-07-28,shipped
O20251001051,U20251000173,SKU96719,1,519.51,519.51,2025-08-01,refunded
O20251001052,U20251000714,SKU27856,1,98.75,98.75,2025-10-10,refunded
O20251001053,U20251000738,SKU11904,1,199.99,199.99,2025-08-05,shipped
O20251001054,U20251000538,SKU31290,3,219.88,659.64,2025-10-02,shipped
O20251001055,U20251000915,SKU58296,3,470.62,1411.86,2025-10-06,paid
O20251001056,U20251000635,SKU70427,1,145.73,145.73,2025-09-23,paid
O20251001057,U20251000163,SKU22790,5,262.25,1311.25,2025-07-21,refunded
O20251001058,U20251000300,SKU96800,3,638.99,1916.97,2025-07-26,paid
O20251001059,U20251000060,SKU87822,5,503.95,2519.75,2025-07-26,refunded
O20251001060,U20251000187,SKU22955,3,134.83,404.49,2025-08-22,refunded
O20251001061,U20251000318,SKU28060,1,337.09,337.09,2025-09-03,shipped
O20251001062,U20251000902,SKU79308,4,389.21,1556.84,2025-08-31,refunded
O20251001063,U20251000700,SKU76793,2,153.61,307.22,2025-09-05,paid
O20251001064,U20251000463,SKU66458,1,444.35,444.35,2025-09-28,refunded
O20251001065,U20251000122,SKU22593,4,547.06,2188.24,2025-09-08,refunded
O20251001066,U20251000628,SKU53478,1,531.89,531.89,2025-07-23,refunded
O20251001067,U20251000540,SKU13529,2,232.56,465.12,2025-09-12,refunded
O20251001068,U20251000644,SKU69559,1,441.55,441.55,2025-09-30,refunded
